"KKID","KKMC","FBDX","KKTP","SSDL","DLID","KKWZDZ","SSJGID","SSJG","BZZT","SBLX","X","Y","KKLX","CSSBBH","DDMS","SSXQ","JKFS","KKZY","BSFW","JJDS","SGDW","JSSJ","YSSJ","ZBQ","JSZT","QTSB","BZ","DYLYD","YDYDJL","DYLX","WLJRFS","WLTGS","YWLJRDJL","DLKD","LMCZ","CDS","RJTLL","YWFJDCD","YWXRD","FJDCDKD","LKID","SBZT","UPDATE_TIME","EAST","SOUTH","WEST","NORTH","HIS_SBZT","HIS_EAST","HIS_SOUTH","HIS_WEST","HIS_NORTH","CLOUD_ID","TOLLGATENO","DWSSQY","DWZT","QDFS","QDDBH","QDQBMS","JGZT","SFNRGJJH","FXS","DWPMT","DWPMTMS","DXXSJT","DXXSJTMS","NXBSJT","NXBSJTMS","XXDSJT","XXDSJTMS","BXNSJT","BXNSJTMS","ISDELFLG","JGSB"
"603","二环线常青路交汇处","","","","","","420103000000","江汉大队","1","4","114.24389335509697","30.61435318552195","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10415","603","3","0","","","","","","","","","","","","","","","","","1",""
"606","二环线金墩路路口","","","","","","420103000000","江汉大队","1","4","114.254593355097","30.61830018552195","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10418","606","3","0","","","","","","","","","","","","","","","","","1",""
"607","二环线新华四路路口","","","","","","420103000000","江汉大队","1","4","114.25853635509696","30.616219185521952","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10419","607","3","0","","","","","","","","","","","","","","","","","1",""
"608","二环线俊才街路口","","","","","","420102000000","江岸大队","1","4","114.275104355097","30.62406018552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10420","608","2","0","","","","","","","","","","","","","","","","","1",""
"609","二环线中一路路口","","","","","","420102000000","江岸大队","1","4","114.278714355097","30.62549118552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10421","609","2","0","","","","","","","","","","","","","","","","","1",""
"610","二环线黄孝河路路口","","","","","","420102000000","江岸大队","1","4","114.28040535509699","30.626096185521952","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10422","610","2","0","","","","","","","","","","","","","","","","","1",""
"69","青年路立交全景","","","","","","420103000000","江汉大队","1","4","114.25815435509699","30.596647185521952","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10458","69","2","","","","","","","","","","","","","","","","","","1",""
"351","宝丰一路宝丰二路口","","","","","","420104000000","硚口大队","1","4","114.24750735509697","30.58150818552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10543","351","2","","","","","","","","","","","","","","","","","","1",""
"383","利济南路客运中心段","","","","","","420104000000","硚口大队","1","4","114.26814535509697","30.56660918552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10553","383","1","","","","","","","","","","","","","","","","","","1",""
"384","利济南路汉正街口","","","","","","420104000000","硚口大队","1","4","114.267777355097","30.567879185521953","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10554","384","1","","","","","","","","","","","","","","","","","","1",""
"386","利济南路北端","","","","","","420104000000","硚口大队","1","4","114.26682035509698","30.57235318552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10556","386","1","","","","","","","","","","","","","","","","","","1",""
"387","多福路燕山巷段","","","","","","420104000000","硚口大队","1","4","114.27105635509699","30.57391218552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10557","387","1","","","","","","","","","","","","","","","","","","1",""
"388","多福路品牌广场段","","","","","","420104000000","硚口大队","1","4","114.27143335509699","30.57198218552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","388","1","","","","","","","","","","","","","","","","","","1",""
"389","多福路大夹街","","","","","","420104000000","硚口大队","1","4","114.271316355097","30.570495185521952","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10559","389","1","","","","","","","","","","","","","","","","","","1",""
"393","汉施路解放大道口","","","","","","420102000000","江岸大队","1","4","114.33421235509698","30.66962618552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10563","393","3","","","","","","","","","","","","","","","","","","1",""
"0272014JY00079","友谊路自治街JY","","","","","","420103000000","江汉大队","1","2","114.27325335509698","30.581209185521952","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10124","0272014JY00079","2","0","","","","","1","2","","","","","upload/20150410/20150410154351n.jpg","","","","upload/20150410/20150410154347b.jpg","","1",""
"394","汉施路江岸路段","","","","","","420102000000","江岸大队","1","4","114.347582355097","30.666985185521952","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10564","394","3","","","","","","","","","","","","","","","","","","1",""
"254","金山大道机场高速路口","","","","","","420112000000","东西湖大队","1","4","114.22538035509699","30.63865718552195","4","","","东西湖大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10567","254","4","","","","","","","","","","","","","","","","","","1",""
"0272014JY00030","彭刘杨路黄鹤楼南路JY","","","","","","420106000000","武昌大队","1","2","114.29610035509698","30.54229818552195","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10090","0272014JY00030","2","0","","","","","1","2","","","upload/20150411/20150411102945d.jpg","","","","upload/20150411/20150411102950x.jpg","","","","1",""
"0272014JY00064","后湖大道百步亭路JY","","","","","","420102000000","江岸大队","1","2","114.31758835509697","30.65907518552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","1","1","1","","","","","","10134","0272014JY00064","2","0","","","","","1","4","","","upload/20150411/20150411104142hhddbbtbd.jpg","","upload/20150411/20150411104149hhddbbtbn.jpg","","upload/20150411/20150411104153hhddbbtbx.jpg","","upload/20150411/20150411104131hhddbbtb.jpg","","1",""
"0272014JY00070","北湖西路马场横路JY","","","","","","420103000000","江汉大队","1","2","114.26254035509699","30.605816185521952","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10138","0272014JY00070","2","0","","","","","1","2","","","upload/20150411/20150411110237bhxlmchld.jpg","","","","upload/20150411/20150411110241bhxlmchlx.jpg","","","","1",""
"0272014JY00097","沿江大道芦沟桥路JY","","","","","","420102000000","江岸大队","1","2","114.30819535509698","30.60829318552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10568","0272014JY00097","2","0","","","","","1","2","","","","","","","","","upload/20150411/20150411162506b.jpg,upload/20150411/20150411162508n.jpg","","1",""
"0272014TS10040","解放大道中山公园侧门公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.26546635509699","30.584181185521952","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","","1","","","","","","","10570","0272014TS10040","1","","信号机取电","","","","2","1","","","","","","","","","","","1",""
"0272014TS10041","解放大道SOGO商场旁公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.279260355097","30.58808118552195","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","","1","","","","","","","10571","0272014TS10041","1","0","信号机取电","","","","2","1","","","","","","","","","","","1",""
"0272014TS10042","解放大道西马路天桥公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.28594635509701","30.595787185521953","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","","1","","","","","","","10572","0272014TS10042","1","0","","","","","2","1","","","","","","","","","","","1",""
"0272014TS10043","解放大道香港路义和巷公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.285935355097","30.59517018552195","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","","1","","","","","","","10573","0272014TS10043","1","","信号机取电","","","","2","1","","","","","","","","","","","1",""
"0272014TS10044","解放大道大智路（长江海事局对面）公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.287048355097","30.59684818552195","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","","","","","","","","10574","0272014TS10044","1","","信号机取电","","","","2","1","","","","","","","","","","","1",""
"0272014TS10046","解放大道黄浦路（长江水利委员会旁）公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.301147355097","30.61199318552195","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","","","","","","","","10575","0272014TS10045","1","0","信号机取电","","","","2","1","","","","","","","","","","","1",""
"0272014TS10046","解放大道循礼门（武汉市总工会对面）公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.279653355097","30.588921185521954","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","","","","","","","","10576","0272014TS10046","1","0","信号机取电","","","","","1","","","","","","","","","","","1",""
"0272014TS10047","二七长江大桥公交卡口TS","","","","","","420103000000","江汉大队","1","1","114.33709435509698","30.63109518552195","1","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10577","0272014TS10047","1","0","信号机取电","","","","2","1","","","","","","","","","","","1",""
"0272015LF15007","珞狮路北港村至傅家咀公交站路段LF","","","","","","420111000000","洪山大队","1","1","114.33690435509699","30.499595185521954","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10578","0272015LF15307","3","0","路口取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15008","珞狮路傅家咀至南湖山庄公交站路段LF","","","","","","420111000000","洪山大队","1","1","114.334222355097","30.49401618552195","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10579","0272015LF15308","3","0","信号灯取电","","","","","1","","","","","","","","","","","1",""
"45","沿江大道兰陵路口","","","","","","420102000000","江岸大队","1","4","114.29701035509698","30.58875518552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10434","45","1","","","","","","","","","","","","","","","","","","1",""
"48","沿江大道龙王庙","","","","","","420104000000","硚口大队","1","4","114.28628035509698","30.569115185521948","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10438","48","1","","","","","","","","","","","","","","","","","","1",""
"49","中山大道游艺路口","","","","","","420104000000","硚口大队","1","4","114.27064135509698","30.57443018552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10439","49","1","","","","","","","","","","","","","","","","","","1",""
"377","友谊南路晴川桥28号桥墩段西","","","","","","420104000000","硚口大队","1","4","114.27651535509699","30.56851018552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10547","377","1","","","","","","","","","","","","","","","","","","1",""
"379","沿江大道晴川桥西","","","","","","420104000000","硚口大队","1","4","114.27718035509697","30.566440185521955","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10549","379","1","","","","","","","","","","","","","","","","","","1",""
"380","沿江大道永宁巷段","","","","","","420104000000","硚口大队","1","4","114.275454355097","30.56448418552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10550","380","1","","","","","","","","","","","","","","","","","","1",""
"385","利济南路长堤街口","","","","","","420104000000","硚口大队","1","4","114.26701635509698","30.570528185521947","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10555","385","1","","","","","","","","","","","","","","","","","","1",""
"390","多福路第一大道1号天桥南侧","","","","","","420104000000","硚口大队","1","4","114.271570355097","30.567111185521952","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10560","390","1","","","","","","","","","","","","","","","","","","1",""
"391","多福路儒祥里段","","","","","","420104000000","硚口大队","1","4","114.272104355097","30.565837185521953","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10561","391","1","","","","","","","","","","","","","","","","","","1",""
"392","多福路板厂巷段","","","","","","420104000000","硚口大队","1","4","114.27229835509699","30.56540618552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10562","392","1","","","","","","","","","","","","","","","","","","1",""
"395","汉施路椹家矶段","","","","","","420102000000","江岸大队","1","4","114.352925355097","30.669730185521956","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10565","395","3","","","","","","","","","","","","","","","","","","1",""
"396","汉施公路欣椹大道段","","","","","","420102000000","江岸大队","1","4","114.369426355097","30.68046718552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10566","396","3","","","","","","","","","","","","","","","","","","1",""
"0272014JY00099","惠济路惠济四路","","","","","","420102000000","江岸大队","1","2","114.290887355097","30.61629918552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","1","","1","","","","","","10569","0272014JY00099","3","0","","","","","2","3","","","","","","","","","","","1",""
"0272015LF15001","东湖路湖北日报至省博物馆公交站路段LF","","","","","","420106000000","武昌大队","1","1","114.361043355097","30.568921185521947","1","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","","","1","","","","","","10580","0272015LF15301","2","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15002","东湖路蔡家嘴至中南医院公交站路段LF","","","","","","420106000000","武昌大队","1","1","114.354194355097","30.55832418552195","1","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","","","1","","","","","","10581","0272015LF15302","2","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15003","东湖路中南医院至蔡家嘴公交站路段LF","","","","","","420106000000","武昌大队","1","1","114.35415735509699","30.55756418552195","1","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","","","","","","","10582","0272015LF15303","2","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15004","东湖路蔡家嘴至省博物馆公交站路段LF","","","","","","420106000000","武昌大队","1","1","114.35814135509699","30.56493418552195","1","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","","","","","","","10583","0272015LF15304","2","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15005","东湖路省博物馆至湖北日报公交站路段LF","","","","","","420106000000","武昌大队","1","1","114.36192635509698","30.569558185521952","1","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","","","","","","","10584","0272015LF15305","2","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15006","东湖路梨园至梨园广场公交站路段LF","","","","","","420106000000","武昌大队","1","1","114.36583535509699","30.57419018552195","1","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","","","","","","","10585","0272015LF15306","2","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15009","珞狮路南湖山庄至傅家咀公交站路段LF","","","","","","420111000000","洪山大队","1","1","114.33447235509698","30.49363418552195","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10586","0272015LF15309","3","0","信号灯取电","","","","","1","","","","","","","","","","","1",""
"0272015LF15010","珞狮路傅家咀至北港村公交站路段LF","","","","","","420111000000","洪山大队","1","1","114.33660635509699","30.498194185521953","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10587","0272015LF15310","3","0","监控取电","","","","","1","","","","","","","","","","","1",""
"0272015bk10018","黄浦大街丝宝卡口bk","","","","","","420102000000","江岸大队","1","1","114.287178355097","30.62450518552195","1","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10589","0272015bk10024","","","","","","","","2","","","","","","","","","","","1",""
"027LF2015006","古田三路沿河大道LF-QK","","","","","","420104000000","硚口大队","1","2","114.19730335509699","30.589763185521953","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10596","027LF2015006","1","","","","","","","2","","","","","","","","","","","1",""
"027LF2015007","沿河大道军事经济学院LF-QK","","","","","","420104000000","硚口大队","1","2","114.18711035509699","30.584349185521954","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10597","027LF2015007","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015008","利济东街民意四路LF-QK","","","","","","420104000000","硚口大队","1","2","114.272262355097","30.578250185521952","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10598","027LF2015008","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015011","解放大道简易路LF-QK","","","","","","420104000000","硚口大队","1","2","114.21772635509697","30.58538018552195","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10602","027LF2015011","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015012","解放大道汉西一路LF-QK","","","","","","420104000000","硚口大队","1","2","114.21470435509698","30.58743718552195","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10603","027LF2015012","1","0","","","","","","4","","","","","","","","","","","1",""
"027LF2015013","解放大道古田五路LF-QK","","","","","","420104000000","硚口大队","1","2","114.211135355097","30.589039185521947","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10605","027LF2015013","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015014","解放大道联工路LF-QK","","","","","","420104000000","硚口大队","1","2","114.17217335509699","30.609551185521947","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10606","027LF2015014","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015015","解放大道消防中队路LF-QK","","","","","","420104000000","硚口大队","1","2","114.246603355097","30.579889185521953","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10607","027LF2015015","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015016","解放大道联谊路LF-QK","","","","","","420104000000","硚口大队","1","2","114.16045935509699","30.614169185521952","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10608","027LF2015016","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015017","古田一路解放大道LF-QK","","","","","","420104000000","硚口大队","1","2","114.17846735509698","30.606525185521953","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10609","027LF2015017","1","0","","","","","","1","","","","","","","","","","","1",""
"027LF2015018","南泥湾大道警官学院门口LF-QK","","","","","","420104000000","硚口大队","1","2","114.20444335509698","30.601744185521955","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10610","027LF2015018","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015019","南泥湾大道古田四路LF-QK","","","","","","420104000000","硚口大队","1","2","114.20915335509697","30.60020318552195","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10611","027LF2015019","1","0","","","","","","2","","","","","","","","","","","1",""
"027LF2015020","南泥湾大道汉西三路LF-QK","","","","","","420104000000","硚口大队","1","2","114.216201355097","30.596177185521952","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10612","027LF2015020","1","0","","","","","","3","","","","","","","","","","","1",""
"027LF2015024","汉西北路旧车交易市场LF-QK","","","","","","420104000000","硚口大队","1","2","114.22492535509697","30.604854185521944","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10616","027LF2015024","1","0","","","","","","2","","","","","","","","","","","1",""
"256","沿河大道利济南路口","","","","","","420104000000","硚口大队","1","4","114.26852235509699","30.564948185521952","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10370","256","1","0","","","","","","","","","","","","","","","","","1",""
"257","长丰大道工农路口","","","","","","420104000000","硚口大队","1","4","114.161996355097","30.61283018552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10371","257","3","0","","","","","","","","","","","","","","","","","1",""
"258","海军工程大学门口","","","","","","420104000000","硚口大队","1","4","114.241474355097","30.58753218552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10372","258","2","0","","","","","","","","","","","","","","","","","1",""
"259","南泥湾大道西汉正街口","","","","","","420104000000","硚口大队","1","4","114.185840355097","30.606656185521952","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10373","259","3","0","","","","","","","","","","","","","","","","","1",""
"260","利济北路顺道街","","","","","","420104000000","硚口大队","1","4","114.264153355097","30.57743118552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10374","260","1","0","","","","","","","","","","","","","","","","","1",""
"261","沿河大道江汉一桥","","","","","","420104000000","硚口大队","1","4","114.262231355097","30.56591818552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10375","261","1","0","","","","","","","","","","","","","","","","","1",""
"267","利济南路建设银行门口","","","","","","420104000000","硚口大队","1","4","114.267157355097","30.569296185521953","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10381","267","1","0","","","","","","","","","","","","","","","","","1",""
"339","武胜路电车公司","","","","","","420104000000","硚口大队","1","4","114.263354355097","30.57762918552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10385","339","2","0","","","","","","","","","","","","","","","","","1",""
"341","崇仁路荣华西村路口","","","","","","420104000000","硚口大队","1","4","114.25606535509698","30.57358118552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10387","341","2","0","","","","","","","","","","","","","","","","","1",""
"346","沿河大道知音桥东侧","","","","","","420104000000","硚口大队","1","4","114.21510735509699","30.57991218552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10388","346","2","0","","","","","","","","","","","","","","","","","1",""
"347","解放大道古田五路口","","","","","","420104000000","硚口大队","1","4","114.21546035509698","30.586906185521947","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10389","347","3","0","","","","","","","","","","","","","","","","","1",""
"0272014JY00087","澳门路湖边坊JY","","","","","","420102000000","江岸大队","1","2","114.288355355097","30.60487518552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10404","0272014JY00087","2","0","","","","","1","2","","","upload/20150410/20150410155226d.jpg","","","","upload/20150410/20150410155230x.jpg","","","","1",""
"0272014JY00088","京汉大道友谊路JY","","","","","","420103000000","江汉大队","1","2","114.27197435509697","30.583225185521954","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10405","0272014JY00088","2","0","","","","","1","2","","","","","upload/20150410/20150410155439n.jpg","","","","upload/20150410/20150410155436b.jpg","","1",""
"0272014JY00089","京汉大道崇仁路JY","","","","","","420104000000","硚口大队","1","2","114.255814355097","30.576258185521954","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10406","0272014JY00089","2","0","","","","","1","2","","","upload/20150411/20150411120446d.jpg","","","","upload/20150410/20150410160026x.jpg","","","","1",""
"63","发展大道唐家墩路口","","","","","","420103000000","江汉大队","1","4","114.26562235509698","30.620639185521952","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10453","63","2","","","","","","","","","","","","","","","","","","1",""
"78","建设大道黄浦路口","","","","","","420102000000","江岸大队","1","4","114.292622355097","30.621196185521952","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10462","78","2","","","","","","","","","","","","","","","","","","1",""
"77","发展大道黄浦路口","","","","","","420103000000","江汉大队","1","4","114.28318835509698","30.62692718552195","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10463","77","2","","","","","","","","","","","","","","","","","","1",""
"101","常青路华安里段","","","","","","420103000000","江汉大队","1","4","114.23739235509701","30.62301518552195","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10474","101","3","","","","","","","","","","","","","","","","","","1",""
"101","常青路华安里段","","","","","","420103000000","江汉大队","1","4","114.23739235509701","30.62301518552195","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10475","101","3","","","","","","","","","","","","","","","","","","1",""
"198","市委正门高清","","","","","","420102000000","江岸大队","1","4","114.287371355097","30.60968718552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10484","198","2","","","","","","","","","","","","","","","","","","1",""
"219","黄孝河路江大路口","","","","","","420102000000","江岸大队","1","4","114.280537355097","30.620527185521954","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10491","219","2","","","","","","","","","","","","","","","","","","1",""
"221","台北路台北一路口","","","","","","420102000000","江岸大队","1","4","114.27807935509699","30.596809185521952","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10493","221","2","","","","","","","","","","","","","","","","","","1",""
"227","金桥大道后湖大道口","","","","","","420102000000","江岸大队","1","4","114.28452235509698","30.645747185521948","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10498","227","3","","","","","","","","","","","","","","","","","","1",""
"229","香港路唐家墩段","","","","","","420102000000","江岸大队","1","4","114.267483355097","30.61448418552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10500","229","2","","","","","","","","","","","","","","","","","","1",""
"233","长江隧道南京路入口段","","","","","","420102000000","江岸大队","1","4","114.289153355097","30.58468318552195","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10505","233","1","","","","","","","","","","","","","","","","","","1",""
