KKID,KKMC,CLOUD_ID,TOLLGATENO,DWSSQY,DWZT,QDFS,QDDBH,QDQBMS,JGZT,SFNRGJJH,FXS,DWPMT,DWPMTMS,DXXSJT,DXXSJTMS,NXBSJT,NXBSJTMS,XXDSJT,XXDSJTMS,BXNSJT,BXNSJTMS,ISDELFLG,JGSB
486,21号公路K4+160处,10341,486,4,0,,,,,,,,,,,,,,,,,1,
487,21号公路K5+660处,10342,487,4,0,,,,,,,,,,,,,,,,,1,
488,21号公路武钢20号门处,10343,488,4,0,,,,,,,,,,,,,,,,,1,
489,21号公路青化路口,10344,489,4,0,,,,,,,,,,,,,,,,,1,
213,翠微路归元寺正门端,10345,213,2,0,,,,,,,,,,,,,,,,,1,
426,鹦鹉大道夹河路口,10356,426,2,,,,,,,,,,,,,,,,,,1,
427,汉阳大道滨江大道口,10357,427,2,0,,,,,,,,,,,,,,,,,1,
428,琴台大道兵工厂,10358,428,2,0,,,,,,,,,,,,,,,,,1,
429,玫瑰西街建行段,10359,429,3,,,,,,,,,,,,,,,,,,1,
430,长丰桥汉阳侧上桥处,10360,430,5,,,,,,,,,,,,,,,,,,1,
431,鹦鹉大道锦绣长江警务平台,10361,431,3,,,,,,,,,,,,,,,,,,1,
432,芳草路四新北路口,10362,432,3,1,,,,,,,,,,,,,,,,,1,
433,芳草路隆兴东街口,10363,433,3,,,,,,,,,,,,,,,,,,1,
435,汉阳大道十里建材市场段,10364,435,2,0,,,,,,,,,,,,,,,,,1,
584,二环线汉西一路交汇路口,10365,584,3,0,,,,,,,,,,,,,,,,,1,
585,二环线建设大道交汇路口,10366,585,3,0,,,,,,,,,,,,,,,,,1,
586,二环线汉西小学附近,10367,586,3,0,,,,,,,,,,,,,,,,,1,
591,二环线振兴东路路口（桥下）,10395,591,3,,,,,,,,,,,,,,,,,,1,
0272014JY00092323,汉江大道江汉桥西侧JY,10408,0272014JY00060,2,0,,,,,1,3,,,upload/20150411/20150411145813d.jpg,,upload/20150411/20150411145817n.jpg,,upload/20150411/20150411150527n.jpg,,,,1,
0272014JY00092,芳草路芳墨路JY,10410,0272014JY00092,3,0,,,,,1,2,,,,,,,,,,,1,
0272014JY00093,金银湖路金银湖南一街JY,10411,0272014JY00093,3,0,,,,,1,,,,,,,,,,,,1,
612,二环线竹叶山转盘金桥大道路口,10425,612,,,,,,,,,,,,,,,,,,,1,
613,二环线贺家墩路路口（桥上）,10426,613,2,,,,,,,,,,,,,,,,,,1,
614,二环线银家墩路路口（桥上）,10427,614,2,,,,,,,,,,,,,,,,,,1,
615,二环线姑嫂树立交桥交汇处（桥上）,10428,615,2,0,,,,,,,,,,,,,,,,,1,
616,二环线俊才街路口（桥上）,10429,616,2,0,,,,,,,,,,,,,,,,,1,
617,二环线赵家条小路路口（桥上）,10430,617,2,0,,,,,,,,,,,,,,,,,1,
618,二环线二七侧路至赵家条小路之间（桥上）,10431,618,2,0,,,,,,,,,,,,,,,,,1,
619,二环线二七侧路路口（桥上）,10432,619,2,0,,,,,,,,,,,,,,,,,1,
52,中山大道江汉路口,10442,52,1,,,,,,,,,,,,,,,,,,1,
0272014JY00090,知音大道江汉一桥下闸路口JY,10407,0272014JY00090,2,0,,,,,1,,,,,,,,,,,,0,
603,二环线常青路交汇处,10415,603,3,0,,,,,,,,,,,,,,,,,1,
606,二环线金墩路路口,10418,606,3,0,,,,,,,,,,,,,,,,,1,
607,二环线新华四路路口,10419,607,3,0,,,,,,,,,,,,,,,,,1,
608,二环线俊才街路口,10420,608,2,0,,,,,,,,,,,,,,,,,1,
609,二环线中一路路口,10421,609,2,0,,,,,,,,,,,,,,,,,1,
610,二环线黄孝河路路口,10422,610,2,0,,,,,,,,,,,,,,,,,1,
69,青年路立交全景,10458,69,2,,,,,,,,,,,,,,,,,,1,
351,宝丰一路宝丰二路口,10543,351,2,,,,,,,,,,,,,,,,,,1,
383,利济南路客运中心段,10553,383,1,,,,,,,,,,,,,,,,,,1,
384,利济南路汉正街口,10554,384,1,,,,,,,,,,,,,,,,,,1,
386,利济南路北端,10556,386,1,,,,,,,,,,,,,,,,,,1,
387,多福路燕山巷段,10557,387,1,,,,,,,,,,,,,,,,,,1,
388,多福路品牌广场段,10558,388,1,,,,,,,,,,,,,,,,,,1,
389,多福路大夹街,10559,389,1,,,,,,,,,,,,,,,,,,1,
393,汉施路解放大道口,10563,393,3,,,,,,,,,,,,,,,,,,1,
0272014JY00079,友谊路自治街JY,10124,0272014JY00079,2,0,,,,,1,2,,,,,upload/20150410/20150410154351n.jpg,,,,upload/20150410/20150410154347b.jpg,,1,
394,汉施路江岸路段,10564,394,3,,,,,,,,,,,,,,,,,,1,
254,金山大道机场高速路口,10567,254,4,,,,,,,,,,,,,,,,,,1,
0272014JY00030,彭刘杨路黄鹤楼南路JY,10090,0272014JY00030,2,0,,,,,1,2,,,upload/20150411/20150411102945d.jpg,,,,upload/20150411/20150411102950x.jpg,,,,1,
0272014JY00064,后湖大道百步亭路JY,10134,0272014JY00064,2,0,,,,,1,4,,,upload/20150411/20150411104142hhddbbtbd.jpg,,upload/20150411/20150411104149hhddbbtbn.jpg,,upload/20150411/20150411104153hhddbbtbx.jpg,,upload/20150411/20150411104131hhddbbtb.jpg,,1,
0272014JY00070,北湖西路马场横路JY,10138,0272014JY00070,2,0,,,,,1,2,,,upload/20150411/20150411110237bhxlmchld.jpg,,,,upload/20150411/20150411110241bhxlmchlx.jpg,,,,1,
0272014JY00097,沿江大道芦沟桥路JY,10568,0272014JY00097,2,0,,,,,1,2,,,,,,,,,"upload/20150411/20150411162506b.jpg,upload/20150411/20150411162508n.jpg",,1,
0272014TS10040,解放大道中山公园侧门公交卡口TS,10570,0272014TS10040,1,,信号机取电,,,,2,1,,,,,,,,,,,1,
0272014TS10041,解放大道SOGO商场旁公交卡口TS,10571,0272014TS10041,1,0,信号机取电,,,,2,1,,,,,,,,,,,1,
0272014TS10042,解放大道西马路天桥公交卡口TS,10572,0272014TS10042,1,0,,,,,2,1,,,,,,,,,,,1,
0272014TS10043,解放大道香港路义和巷公交卡口TS,10573,0272014TS10043,1,,信号机取电,,,,2,1,,,,,,,,,,,1,
0272014TS10044,解放大道大智路（长江海事局对面）公交卡口TS,10574,0272014TS10044,1,,信号机取电,,,,2,1,,,,,,,,,,,1,
0272014TS10046,解放大道黄浦路（长江水利委员会旁）公交卡口TS,10575,0272014TS10045,1,0,信号机取电,,,,2,1,,,,,,,,,,,1,
0272014TS10046,解放大道循礼门（武汉市总工会对面）公交卡口TS,10576,0272014TS10046,1,0,信号机取电,,,,,1,,,,,,,,,,,1,
0272014TS10047,二七长江大桥公交卡口TS,10577,0272014TS10047,1,0,信号机取电,,,,2,1,,,,,,,,,,,1,
0272015LF15007,珞狮路北港村至傅家咀公交站路段LF,10578,0272015LF15307,3,0,路口取电,,,,,1,,,,,,,,,,,1,
0272015LF15008,珞狮路傅家咀至南湖山庄公交站路段LF,10579,0272015LF15308,3,0,信号灯取电,,,,,1,,,,,,,,,,,1,
45,沿江大道兰陵路口,10434,45,1,,,,,,,,,,,,,,,,,,1,
48,沿江大道龙王庙,10438,48,1,,,,,,,,,,,,,,,,,,1,
49,中山大道游艺路口,10439,49,1,,,,,,,,,,,,,,,,,,1,
377,友谊南路晴川桥28号桥墩段西,10547,377,1,,,,,,,,,,,,,,,,,,1,
379,沿江大道晴川桥西,10549,379,1,,,,,,,,,,,,,,,,,,1,
380,沿江大道永宁巷段,10550,380,1,,,,,,,,,,,,,,,,,,1,
385,利济南路长堤街口,10555,385,1,,,,,,,,,,,,,,,,,,1,
390,多福路第一大道1号天桥南侧,10560,390,1,,,,,,,,,,,,,,,,,,1,
391,多福路儒祥里段,10561,391,1,,,,,,,,,,,,,,,,,,1,
392,多福路板厂巷段,10562,392,1,,,,,,,,,,,,,,,,,,1,
395,汉施路椹家矶段,10565,395,3,,,,,,,,,,,,,,,,,,1,
396,汉施公路欣椹大道段,10566,396,3,,,,,,,,,,,,,,,,,,1,
0272014JY00099,惠济路惠济四路,10569,0272014JY00099,3,0,,,,,2,3,,,,,,,,,,,1,
0272015LF15001,东湖路湖北日报至省博物馆公交站路段LF,10580,0272015LF15301,2,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015LF15002,东湖路蔡家嘴至中南医院公交站路段LF,10581,0272015LF15302,2,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015LF15003,东湖路中南医院至蔡家嘴公交站路段LF,10582,0272015LF15303,2,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015LF15004,东湖路蔡家嘴至省博物馆公交站路段LF,10583,0272015LF15304,2,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015LF15005,东湖路省博物馆至湖北日报公交站路段LF,10584,0272015LF15305,2,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015LF15006,东湖路梨园至梨园广场公交站路段LF,10585,0272015LF15306,2,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015LF15009,珞狮路南湖山庄至傅家咀公交站路段LF,10586,0272015LF15309,3,0,信号灯取电,,,,,1,,,,,,,,,,,1,
0272015LF15010,珞狮路傅家咀至北港村公交站路段LF,10587,0272015LF15310,3,0,监控取电,,,,,1,,,,,,,,,,,1,
0272015bk10018,黄浦大街丝宝卡口bk,10589,0272015bk10024,,,,,,,,2,,,,,,,,,,,1,
027LF2015006,古田三路沿河大道LF-QK,10596,027LF2015006,1,,,,,,,2,,,,,,,,,,,1,
027LF2015007,沿河大道军事经济学院LF-QK,10597,027LF2015007,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015008,利济东街民意四路LF-QK,10598,027LF2015008,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015011,解放大道简易路LF-QK,10602,027LF2015011,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015012,解放大道汉西一路LF-QK,10603,027LF2015012,1,0,,,,,,4,,,,,,,,,,,1,
027LF2015013,解放大道古田五路LF-QK,10605,027LF2015013,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015014,解放大道联工路LF-QK,10606,027LF2015014,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015015,解放大道消防中队路LF-QK,10607,027LF2015015,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015016,解放大道联谊路LF-QK,10608,027LF2015016,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015017,古田一路解放大道LF-QK,10609,027LF2015017,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015018,南泥湾大道警官学院门口LF-QK,10610,027LF2015018,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015019,南泥湾大道古田四路LF-QK,10611,027LF2015019,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015020,南泥湾大道汉西三路LF-QK,10612,027LF2015020,1,0,,,,,,3,,,,,,,,,,,1,
027LF2015024,汉西北路旧车交易市场LF-QK,10616,027LF2015024,1,0,,,,,,2,,,,,,,,,,,1,
256,沿河大道利济南路口,10370,256,1,0,,,,,,,,,,,,,,,,,1,
257,长丰大道工农路口,10371,257,3,0,,,,,,,,,,,,,,,,,1,
258,海军工程大学门口,10372,258,2,0,,,,,,,,,,,,,,,,,1,
259,南泥湾大道西汉正街口,10373,259,3,0,,,,,,,,,,,,,,,,,1,
260,利济北路顺道街,10374,260,1,0,,,,,,,,,,,,,,,,,1,
261,沿河大道江汉一桥,10375,261,1,0,,,,,,,,,,,,,,,,,1,
267,利济南路建设银行门口,10381,267,1,0,,,,,,,,,,,,,,,,,1,
339,武胜路电车公司,10385,339,2,0,,,,,,,,,,,,,,,,,1,
341,崇仁路荣华西村路口,10387,341,2,0,,,,,,,,,,,,,,,,,1,
346,沿河大道知音桥东侧,10388,346,2,0,,,,,,,,,,,,,,,,,1,
347,解放大道古田五路口,10389,347,3,0,,,,,,,,,,,,,,,,,1,
0272014JY00087,澳门路湖边坊JY,10404,0272014JY00087,2,0,,,,,1,2,,,upload/20150410/20150410155226d.jpg,,,,upload/20150410/20150410155230x.jpg,,,,1,
0272014JY00088,京汉大道友谊路JY,10405,0272014JY00088,2,0,,,,,1,2,,,,,upload/20150410/20150410155439n.jpg,,,,upload/20150410/20150410155436b.jpg,,1,
0272014JY00089,京汉大道崇仁路JY,10406,0272014JY00089,2,0,,,,,1,2,,,upload/20150411/20150411120446d.jpg,,,,upload/20150410/20150410160026x.jpg,,,,1,
63,发展大道唐家墩路口,10453,63,2,,,,,,,,,,,,,,,,,,1,
78,建设大道黄浦路口,10462,78,2,,,,,,,,,,,,,,,,,,1,
77,发展大道黄浦路口,10463,77,2,,,,,,,,,,,,,,,,,,1,
101,常青路华安里段,10474,101,3,,,,,,,,,,,,,,,,,,1,
101,常青路华安里段,10475,101,3,,,,,,,,,,,,,,,,,,1,
198,市委正门高清,10484,198,2,,,,,,,,,,,,,,,,,,1,
219,黄孝河路江大路口,10491,219,2,,,,,,,,,,,,,,,,,,1,
221,台北路台北一路口,10493,221,2,,,,,,,,,,,,,,,,,,1,
227,金桥大道后湖大道口,10498,227,3,,,,,,,,,,,,,,,,,,1,
229,香港路唐家墩段,10500,229,2,,,,,,,,,,,,,,,,,,1,
233,长江隧道南京路入口段,10505,233,1,,,,,,,,,,,,,,,,,,1,
235,解放公园正门段,10507,235,2,,,,,,,,,,,,,,,,,,1,
238,建设大道新华路口,10509,238,2,,,,,,,,,,,,,,,,,,1,
239,新华路北湖西路口,10510,239,2,,,,,,,,,,,,,,,,,,1,
240,长江日报路菱角湖路口,10511,240,2,,,,,,,,,,,,,,,,,,1,
241,长江日报路台北路口,10512,241,2,,,,,,,,,,,,,,,,,,1,
242,北湖西路西北湖路口,10513,242,2,,,,,,,,,,,,,,,,,,1,
243,解放大道武商路口,10514,243,1,,,,,,,,,,,,,,,,,,1,
244,解放大道武展东路口,10515,244,1,,,,,,,,,,,,,,,,,,1,
246,京汉大道友谊路口,10517,246,1,,,,,,,,,,,,,,,,,,1,
247,自治街前进四路口,10518,247,1,,,,,,,,,,,,,,,,,,1,
248,民生路花楼街段,10519,248,1,,,,,,,,,,,,,,,,,,1,
249,中山大道前进五路口,10520,249,1,,,,,,,,,,,,,,,,,,1,
250,中山大道前进一路,10521,250,1,,,,,,,,,,,,,,,,,,1,
251,三民路铜人像段,10522,251,1,,,,,,,,,,,,,,,,,,1,
252,沿河大道民族路口,10523,252,1,,,,,,,,,,,,,,,,,,1,
353,拦江路三中门前,10346,353,2,0,,,,,,,,,,,,,,,,,1,
354,汉阳大道都市兰亭段,10347,354,,0,,,,,,,,,,,,,,,,,1,
355,动物园正门段,10348,355,,0,,,,,,,,,,,,,,,,,1,
356,归元寺路复地翠微新城,10349,356,,0,,,,,,,,,,,,,,,,,1,
357,拦江路鹦鹉花园段,10350,357,,0,,,,,,,,,,,,,,,,,1,
358,汉阳大道马沧湖段,10351,358,,0,,,,,,,,,,,,,,,,,1,
363,直属大门正门,10352,363,,0,,,,,,,,,,,,,,,,,1,
364,玫瑰东路永丰路口,10353,364,,0,,,,,,,,,,,,,,,,,1,
424,汉阳大道西桥路口,10354,424,2,,,,,,,,,,,,,,,,,,1,
425,国博大道归元寺路口,10355,425,,0,,,,,,,,,,,,,,,,,1,
587,二环线淮海路路口（桥下）,10368,587,,0,,,,,,,,,,,,,,,,,1,
588,二环线长丰大道交汇路口（东南）,10369,588,,0,,,,,,,,,,,,,,,,,1,
0272014JY00085,关山大道新竹路JY,10413,0272014JY00085,3,0,,,,,1,2,,,,,upload/20150410/20150410121212nan.jpg,,,,upload/20150410/20150410121206bei.jpg,,1,
0272014JY00095,常青一路新湾五路JY,10414,0272014JY00095,3,0,,,,,1,2,,,upload/20150411/20150411125643d.jpg,,,,upload/20150411/20150411125651x.jpg,,,,1,
325,洞庭街一元路口,10525,325,1,,,,,,,,,,,,,,,,,,1,
327,黎黄陂路中队段,10527,327,1,,,,,,,,,,,,,,,,,,1,
328,兴荣村客运站门前,10528,328,3,,,,,,,,,,,,,,,,,,1,
329,解放大道百步亭花园路口,10529,329,3,,,,,,,,,,,,,,,,,,1,
330,三眼桥路江大路口,10530,330,2,,,,,,,,,,,,,,,,,,1,
331,江大路俊才路口,10531,331,2,,,,,,,,,,,,,,,,,,1,
0272014JY00063,兴业路中一路JY,10133,0272014JY00063,2,0,,,,,1,4,,,upload/20150411/20150411120222d.jpg,,upload/20150411/20150411120226n.jpg,,upload/20150411/20150411120230x.jpg,,upload/20150411/20150411120217b.jpg,,1,
博康,黄浦大街丝宝卡口,10588,博康,,,,,,,,,,,,,,,,,,,0,
0272014JY00006,建设大道解放公园路JY,10590,0272014JY00006,3,,,,,,1,2,,,,,,,,,,,1,
027LF2015001,多福路口沿河大道LF-QK,10591,027LF2015001,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015002,崇仁路沿河大道LF-QK,10592,027LF2015002,1,,,,,,,1,,,,,,,,,,,1,
027LF2015003,沿河大道硚口路LF-QK,10593,027LF2015003,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015004,沿河大道水厂路LF-QK,10594,027LF2015004,1,,,,,,,2,,,,,,,,,,,1,
027LF2015005,沿河大道硚口区政府LF-QK,10595,027LF2015005,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015009,顺道街民意四路LF-QK,10599,027LF2015009,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015037,汉西一路汉西三路LF-QK,10600,027LF2015037,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015021,古田三路古田路LF-QK,10613,027LF2015021,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015010,顺道街游艺路LF-QK,10604,027LF2015010,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015022,建设大道云都路LF-QK,10614,027LF2015022,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015023,建设大道海军工程大学LF-QK,10615,027LF2015023,1,0,,,,,,2,,,,,,,,,,,1,
027LF2015025,古田四路沿河大道LF-QK,10617,027LF2015025,1,0,,,,,,1,,,,,,,,,,,1,
027LF2015026,古田一路南泥湾大道LF-QK,10618,027LF2015026,1,0,,,,,,3,,,,,,,,,,,1,
589,二环线常滕路路口（桥下）,10393,589,3,,,,,,,,,,,,,,,,,,1,
590,二环线振兴三路路口（桥下）,10394,590,3,,,,,,,,,,,,,,,,,,1,
593,二环线汉西铁路货场附近（桥上）,593,593,2,0,,,,,,,,,,,,,,,,,1,
594,二环线汉西铁路小区路口（桥上）,10396,594,2,0,,,,,,,,,,,,,,,,,1,
595,二环线汉西二手汽车交易市场（桥上）,10397,595,2,0,,,,,,,,,,,,,,,,,1,
592,二环线解放大道上桥匝道口出口附近,592,592,2,0,,,,,,,,,,,,,,,,,1,
598,二环线丰雅交汇处（桥上）,598,598,2,0,,,,,,,,,,,,,,,,,1,
599,二环线常腾路路口（桥上）,599,599,2,0,,,,,,,,,,,,,,,,,1,
600,二环线振兴三路路口（桥上）,10399,600,2,0,,,,,,,,,,,,,,,,,1,
602,二环线复兴二村车站附近（桥上）,10401,602,,0,,,,,,,,,,,,,,,,,1,
583,二环线解放大道交汇路口,10402,583,,0,,,,,,,,,,,,,,,,,1,
0272014JY00086,江城大道琴台路JY,10403,0272014JY00086,2,0,,,,,1,2,,,,,upload/20150410/20150410135434n.jpg,,,,upload/20150410/20150410135431b.jpg,,1,
58,新华路江汉北路口,10448,58,2,,,,,,,,,,,,,,,,,,1,
59,建设大道西北湖广场段,10449,59,2,,,,,,,,,,,,,,,,,,1,
60,新华路江汉区委正门段,10450,60,2,,,,,,,,,,,,,,,,,,1,
61,新华路唐家墩路口,10451,61,2,,,,,,,,,,,,,,,,,,1,
62,唐家墩路香港路口,10452,62,2,,,,,,,,,,,,,,,,,,1,
64,市公安局大门,10454,64,2,,,,,,,,,,,,,,,,,,1,
65,青年路汉口火车站段,10455,65,2,,,,,,,,,,,,,,,,,,1,
67,青年路常青路口,10456,67,2,,,,,,,,,,,,,,,,,,1,
69,建设大道青年路口,10457,68,2,,,,,,,,,,,,,,,,,,1,
72,建设大道澳门路口,10460,72,2,,,,,,,,,,,,,,,,,,1,
76,京汉大道江汉路口,10461,76,1,,,,,,,,,,,,,,,,,,1,
82,沿江大道四维路口,10467,82,1,,,,,,,,,,,,,,,,,,1,
83,建设大道解放公园路口,10468,83,2,,,,,,,,,,,,,,,,,,1,
101,常青路华安里段,10474,101,3,,,,,,,,,,,,,,,,,,1,
102,常青路复兴村路口,10476,102,3,,,,,,,,,,,,,,,,,,1,
103,古田二路长丰大道路口,10477,103,3,,,,,,,,,,,,,,,,,,1,
104,沿河大道友谊南路口,10478,104,1,,,,,,,,,,,,,,,,,,1,
188,建设大道高雄路口,10479,188,2,,,,,,,,,,,,,,,,,,1,
190,京汉大道武展西路口,10480,190,1,,,,,,,,,,,,,,,,,,1,
191,京汉大道前进四路口,10481,191,1,,,,,,,,,,,,,,,,,,1,
193,京汉大道大智路口,10482,193,1,,,,,,,,,,,,,,,,,,1,
194,京汉大道三阳路口,10483,194,1,,,,,,,,,,,,,,,,,,1,
199,市政府正门高清,10485,199,1,,,,,,,,,,,,,,,,,,1,
215,京汉大道解放公园路口,10486,215,1,,,,,,,,,,,,,,,,,,1,
216,京汉大道卢沟桥路口,10487,216,1,,,,,,,,,,,,,,,,,,1,
217,三眼桥路三眼桥北路口,10488,217,2,,,,,,,,,,,,,,,,,,1,
218,工农兵路二七路口,10489,218,2,,,,,,,,,,,,,,,,,,1,
220,香港路光华路口,10492,220,2,,,,,,,,,,,,,,,,,,1,
262,沿河大道桥口路,10376,262,2,0,,,,,,,,,,,,,,,,,1,
263,汉西二路香江家居,10377,263,3,0,,,,,,,,,,,,,,,,,1,
264,汉西一路汉西二路口,10378,264,3,0,,,,,,,,,,,,,,,,,1,
265,利济北路利济东街,10379,265,1,0,,,,,,,,,,,,,,,,,1,
266,多福路汉正街口,10380,266,1,0,,,,,,,,,,,,,,,,,1,
268,多福路长堤街,10382,268,1,0,,,,,,,,,,,,,,,,,1,
269,中山大道硚口路口,10383,269,2,0,,,,,,,,,,,,,,,,,1,
270,中山大道崇仁路段,10384,270,2,0,,,,,,,,,,,,,,,,,1,
340,利济北路一医院入口处,10386,340,1,0,,,,,,,,,,,,,,,,,1,
348,解放大道皇经堂大市场,10390,348,3,0,,,,,,,,,,,,,,,,,1,
349,长丰大道古田四路口,10391,349,3,0,,,,,,,,,,,,,,,,,1,
350,同济医院正门,10392,350,2,0,,,,,,,,,,,,,,,,,1,
596,二环线展望路路口（桥上）,10398,596,2,0,,,,,,,,,,,,,,,,,1,
597,二环线淮海路路口（桥上）,597,597,2,0,,,,,,,,,,,,,,,,,1,
601,二环线振兴东路东路口十字路口中间（桥上）,10400,601,2,0,,,,,,,,,,,,,,,,,1,
85,解放大道青少年宫段,10469,85,1,,,,,,,,,,,,,,,,,,1,
100,香港路马祖路口,10473,100,2,,,,,,,,,,,,,,,,,,1,
101,常青路华安里段,10474,101,3,,,,,,,,,,,,,,,,,,1,
222,永清路惠济路口,10494,222,2,,,,,,,,,,,,,,,,,,1,
223,澳门路惠济路口,10495,223,2,,,,,,,,,,,,,,,,,,1,
225,中山大道黄兴路口,10496,225,1,,,,,,,,,,,,,,,,,,1,
226,建设大道江大路口,10497,226,2,,,,,,,,,,,,,,,,,,1,
228,金桥大道三金潭立交桥,10499,228,5,,,,,,,,,,,,,,,,,,1,
229,香港路唐家墩段,10501,229,2,,,,,,,,,,,,,,,,,,1,
244,解放大道武展东路口,10515,244,1,,,,,,,,,,,,,,,,,,1,
326,解放公园路育才高中门前,10526,326,2,,,,,,,,,,,,,,,,,,1,
332,曙光幼儿园,10532,332,2,,,,,,,,,,,,,,,,,,1,
334,红旗渠路金墩路口,10534,334,3,,,,,,,,,,,,,,,,,,1,
338,解放大道武展西路口,10538,338,1,,,,,,,,,,,,,,,,,,1,
342,唐家墩路万国路口,10539,342,2,,,,,,,,,,,,,,,,,,1,
343,江汉北路渣家路口,10540,343,2,,,,,,,,,,,,,,,,,,1,
344,万松园路雪松路口,10541,344,2,,,,,,,,,,,,,,,,,,1,
352,民权路黄陂街,10544,352,1,,,,,,,,,,,,,,,,,,1,
375,友谊南路泰源轻纺城北,10545,375,1,,,,,,,,,,,,,,,,,,1,
376,友谊南路大夹街段,10546,376,1,,,,,,,,,,,,,,,,,,1,
378,友谊南路晴川桥28号桥墩段东,10548,378,1,,,,,,,,,,,,,,,,,,1,
0272014JY00026,建设大道宝丰一路JY,10086,0272014JY00026,2,0,,,,,1,2,,,upload/20150410/20150410152424d.jpg,,,,upload/20150410/20150410152436x.jpg,,,,1,
381,沿河大道多福路路口,10551,381,1,,,,,,,,,,,,,,,,,,1,
382,沿河大道暨济大厦段,10552,382,1,,,,,,,,,,,,,,,,,,1,
0272014JY00091,江堤中路江欣苑路JY,10409,0272014JY00091,3,,,,,,1,4,,,upload/20150411/20150411151246d.jpg,,upload/20150411/20150411151239n.jpg,,upload/20150411/20150411151235x.jpg,,upload/20150411/20150411151230b.jpg,,1,
0272014JY00094,光谷七路神墩三路JY,10412,0272014JY00094,3,0,,,,,1,2,,,,,,,,,,,1,
604,二环线银墩路路口（南）,10416,604,3,0,,,,,,,,,,,,,,,,,1,
605,二环线银墩路路口（北）,10417,605,3,0,,,,,,,,,,,,,,,,,1,
611,二环线竹叶山转盘黄浦大街路口,10423,611,2,0,,,,,,,,,,,,,,,,,1,
0272014JY00096,民族大道政法学院大门JY,10424,0272014JY00096,3,0,,,,,1,2,,,,,upload/20150410/20150410140202n.jpg,,,,upload/20150410/20150410140158b.jpg,,1,
43,市政府大门,10433,44,1,,,,,,,,,,,,,,,,,,1,
43,市委大门,10435,43,2,,,,,,,,,,,,,,,,,,1,
46,沿江大道青岛路口,10436,46,1,,,,,,,,,,,,,,,,,,1,
47,沿江大道民生路,10437,47,1,,,,,,,,,,,,,,,,,,1,
50,中山大道友谊路口,10440,50,1,,,,,,,,,,,,,,,,,,1,
51,中山大道前进四路,10441,51,1,,,,,,,,,,,,,,,,,,1,
53,中山大道南京路口,10443,53,1,,,,,,,,,,,,,,,,,,1,
54,黄孝河路育才小学正门,10444,54,2,,,,,,,,,,,,,,,,,,1,
55,胜利街一元路口,10445,55,1,,,,,,,,,,,,,,,,,,1,
56,胜利街三阳路口,10446,56,1,,,,,,,,,,,,,,,,,,1,
57,新华路体育场正门,10447,57,2,,,,,,,,,,,,,,,,,,1,
70,建设大道台北路口,10459,71,2,,,,,,,,,,,,,,,,,,1,
79,中山大道黄浦路口,10464,79,1,,,,,,,,,,,,,,,,,,1,
80,沿江大道卢沟桥路口,10465,80,1,,,,,,,,,,,,,,,,,,1,
81,沿江大道六合路口,10466,81,1,,,,,,,,,,,,,,,,,,1,
85,解放大道青少年宫段,10469,85,1,,,,,,,,,,,,,,,,,,1,
97,常青路机场高速入口,10470,97,3,,,,,,,,,,,,,,,,,,1,
98,金桥大道兴业路口,10471,98,3,,,,,,,,,,,,,,,,,,1,
99,发展大道黄孝河路口,10472,99,2,,,,,,,,,,,,,,,,,,1,
101,常青路华安里段,10475,101,3,,,,,,,,,,,,,,,,,,1,
219,黄孝河路江大路口,10490,219,2,,,,,,,,,,,,,,,,,,1,
230,建设大道台北路东段,10502,230,2,,,,,,,,,,,,,,,,,,1,
231,中山大道大智路口,10503,231,1,,,,,,,,,,,,,,,,,,1,
232,沿江大道天津路出口,10504,232,1,,,,,,,,,,,,,,,,,,1,
234,解放公园惠济路口,10506,234,2,,,,,,,,,,,,,,,,,,1,
236,姑嫂树路兴业路口,10508,236,3,,,,,,,,,,,,,,,,,,1,
244,解放大道武展东路口,10515,244,1,,,,,,,,,,,,,,,,,,1,
245,京汉大道武商路口,10516,245,1,,,,,,,,,,,,,,,,,,1,
253,友谊南路晴川桥段,10524,253,1,,,,,,,,,,,,,,,,,,1,
